552.28931	263.79999
552.30994	329.75714
552.33057	395.20001
552.3512	416.25
552.37176	336.75
552.39239	202
552.41302	162.33331
552.43365	159.85001
552.45428	169.86667
552.47485	181.19998
552.49548	158
552.51611	143.85715
552.53674	154.22223
552.55731	157.88888
552.57794	168.89999
552.59857	166.88333
552.6192	152.64999
552.63983	138.96664
552.6604	124.06665
552.68103	110.36664
552.70166	94.399994
552.72229	105.29999
552.74286	97.078094
552.76349	109.25
552.78412	102
552.80475	112.83331
552.82532	119.77142
552.84595	148.25
552.86658	154.89999
552.88721	157.95712
552.90777	196.29999
552.9284	221.10001
552.94903	243.89999
552.96966	293.70001
552.99023	291
553.01086	358.75
553.03149	310.42856
553.05206	220
553.07269	143.75714
553.09332	124.5625
553.11395	107.08874
553.13452	111.7222
553.15515	102.2857
553.17578	118.5
553.19635	140.81665
553.21698	157.54999
553.23761	172.04999
553.25824	223.79999
553.27881	290.4357
553.29944	358.25
553.32007	442.64999
553.34064	605.75
553.36127	906.45001
553.3819	1130.6
553.40246	1165.3
553.42309	917.45001
553.44372	471.66666
553.46429	254.35001
553.48492	150.125
553.50555	131.5
553.52618	138.35001
553.54675	139.57498
553.56738	159.94998
553.58801	236.79999
553.60858	280.36285
553.62921	343.89999
553.64984	340.67142
553.67041	284.35001
553.69104	209.25714
553.71167	187.43332
553.73224	162
553.75287	136.79999
553.7735	124.25
553.79407	108.9375
553.8147	125.5
553.83527	162.51666
553.85589	186.54999
553.87652	215.44998
553.89709	311.70001
553.91772	423.54999
553.93835	507.39999
553.95892	506
553.97955	393.79999
554.00018	261.75
554.02075	165.69998
554.04138	136.48764
554.06195	130.06998
554.08258	152.75
554.10321	158.63748
554.12378	215.79999
554.14441	276.34375
554.16498	308.79999
554.18561	323.39999
554.20624	277.85001
554.22681	235.45831
554.24744	239.22858
554.26807	294.89999
554.28863	313
554.30926	264.19376
554.32983	252.94998
554.35046	197
554.37103	164.75
554.39166	149.29999
554.41229	143.14999
554.43286	151.10001
554.45349	162.5
554.47406	208.85715
554.49469	237.98572
554.51532	243.88571
554.53589	209.44998
554.55652	182
554.57709	153.97501
554.59772	142.85068
554.61829	138.39999
554.63892	116.66428
554.65954	100.1875
554.68011	110.54999
554.70074	112.72497
554.72131	110.52499
554.74194	113.06665
554.76251	117.07855
554.78314	101.5
554.80371	113.73807
554.82434	113.5
554.84491	126.25833
554.86554	117
554.88617	137.16666
554.90674	174.19998
554.92737	187.90277
554.94794	215.64999
554.96857	233.64999
554.98913	222.89999
555.00976	229.29999
555.03033	243.29999
555.05096	265.77618
555.07153	323.11111
555.09216	576
555.11273	858.65002
555.13336	1096.65
555.15393	1198.55
555.17456	1108.1999
555.19513	1028.6
555.21576	1214.5
555.23633	1937.15
555.25696	2941.1999
555.27753	3512.05
555.29816	3461.1999
555.31872	2240.5
555.33935	1031.6
555.35992	500
555.38055	278.20001
555.40112	203.6875
555.42175	162.10001
555.44232	141.07934
555.46295	127.54999
555.48352	153.94998
555.50415	161.25
555.52472	186.88888
555.54535	192.12698
555.56592	192.59283
555.58649	187.01999
555.60712	188.64999
555.62768	170.53967
555.64831	156.19443
555.66888	148.5
555.68951	140.48147
555.71008	152.07001
555.73071	184.85998
555.75128	225.88748
555.77191	293.54999
555.79248	378.5
555.81305	508.25
555.83368	688.54999
555.85425	891.84997
555.87488	970.75
555.89545	896.25
555.91608	648.54999
555.93664	384.70001
555.95721	274.5
555.97784	245.5
555.99841	232.44998
556.01904	204.5
556.03961	181.97223
556.06018	143.06665
556.08081	133.37143
556.10138	141.25
556.12201	143.23749
556.14258	184.98999
556.16315	232.28751
556.18378	275.20001
556.20434	302.70001
556.22497	314.64999
556.24554	362.04999
556.26611	461
556.28674	508.79999
556.30731	505.75
556.32794	433.29999
556.34851	320.54999
556.36908	324.89999
556.38971	286.91666
556.41028	263.96429
556.43085	270.95001
556.45148	328.93332
556.47204	410.39999
556.49267	483.64999
556.51324	496.10001
556.53381	455.70001
556.55444	387.10001
556.57501	333.14999
556.59558	252.69998
556.61621	190.4357
556.63678	185.10001
556.65735	201.10001
556.67798	215.44998
556.69855	243.60715
556.71912	313.5
556.73975	482.25
556.76031	675.15002
556.78088	795.65002
556.80151	773
556.82208	519.84997
556.84265	273.5
556.86328	236.64999
556.88385	220.70999
556.90442	217
556.92505	256.5
556.94562	235.89999
556.96619	214.23749
556.98682	234.02499
557.00738	285.45001
557.02795	343.25
557.04858	355.45001
557.06915	309.5
557.08972	228.31876
557.11029	175.07123
557.13092	197
557.15149	199.5
557.17206	250.85001
557.19269	251.35001
557.21326	216
557.23382	186.44998
557.25439	186.58331
557.27502	174
557.29559	216.54999
557.31616	230
557.33673	241.10001
557.35736	231.10001
557.37793	211.10001
557.3985	214.10001
557.41913	189.04166
557.4397	190.19998
557.46027	154.40713
557.48083	127.09997
557.50146	116
557.52203	126.86999
557.5426	112
557.56317	138.64285
557.5838	174.29999
557.60437	198.64999
557.62494	233.04999
557.64551	301.45001
557.66614	439.75
557.68671	563.84997
557.70727	638.84997
557.72784	625.59997
557.74841	474.79999
557.76904	344.95001
557.78961	241.85001
557.81018	165.27499
557.83075	140.35998
557.85138	131.4328
557.87195	143.43625
557.89252	154.5
557.91308	179.62143
557.93365	307.85001
557.95428	429.47501
557.97485	500
557.99542	497.25
558.01599	373.75
558.03656	239.66666
558.05719	200.57342
558.07776	178
558.09833	196.60001
558.1189	183.5
558.13946	161.60001
558.16003	153.32498
558.18066	153.22223
558.20123	165.35001
558.2218	169.13333
558.24237	169.71664
558.26294	146.85001
558.28351	157.43124
558.30414	147.05554
558.32471	136.5
558.34527	126.5
558.36584	110.5
558.38641	107.89999
558.40698	104.5
558.42761	135.14999
558.44818	152.625
558.46875	159.79999
558.48932	147
558.50989	140.79373
558.53046	126.75
558.55102	105.5
558.57165	103.08887
558.59222	118.55554
558.61279	125.29999
558.63336	153.78125
558.65393	170.04443
558.6745	221.14999
558.69507	231.64999
558.71564	211.60001
558.73627	166.14999
558.75683	150.44998
558.7774	140.72143
558.79797	156.89999
558.81854	156
558.83911	194.25
558.85968	280.54999
558.88025	411.45001
558.90082	517.90002
558.92139	547.29999
558.94202	459.75
558.96258	294.45001
558.98315	190.35001
559.00372	145.04999
559.02429	120.63492
559.04486	116.17999
559.06543	106.5
559.086	111.65625
559.10657	94.357117
559.12714	104.05554
559.1477	105.94998
559.16827	104.43649
559.18884	111.21664
559.20941	113.44998
559.23004	108.83331
559.25061	116
559.27118	133.39999
559.29175	139.68957
559.31232	137.25397
559.33288	151.29999
559.35345	190.03906
559.37402	242.83124
559.39459	288.29999
559.41516	276
559.43573	313.89999
559.4563	350.20001
559.47687	392.85001
559.49744	413.35001
559.518	335.22223
559.53857	290.14999
559.55914	218.10001
559.57971	177.5
559.60028	142.52777
559.62085	135.9375
559.64142	114
559.66199	107.11108
559.68256	114.14999
559.70312	127.96664
559.72369	131.67499
559.74426	150.89999
559.76483	167.66666
559.7854	235.64166
559.80597	316.20001
559.82654	358.75
559.84711	339.89999
559.86767	222.13748
559.88824	174.26999
559.90881	136
559.92938	135.82999
559.94995	133.75
559.97052	130.94998
559.99109	137.48334
560.01166	140.44998
560.03223	143.44443
560.05279	134.14285
560.07336	174.19998
560.09393	196.5
560.1145	201.60001
560.13507	181.85001
560.15564	143
560.17621	139.05554
560.19678	125.39999
560.21735	123.34997
560.23785	115.35184
560.25842	115.40738
560.27899	101.5
560.29956	112.35712
560.32013	121.03332
560.3407	153.5
560.36127	144.29629
560.38183	154.48334
560.4024	149.5
560.42297	132.25
560.44354	126.59628
560.46411	121.5
560.48468	152.44998
560.50519	191.89999
560.52576	215.89999
560.54632	227.89999
560.56689	204.36249
560.58746	175.41269
560.60803	187.14999
560.6286	180.5
560.64917	202.69998
560.66974	198.14999
560.69031	163.32498
560.71081	154.79999
560.73138	133.54373
560.75195	125.38748
560.77252	98
560.79309	119.14285
560.81366	135.28332
560.83423	113.49997
560.8548	102.19998
560.8753	98.5
560.89587	113.91873
560.91644	127.04999
560.93701	120.52142
560.95758	116.5
560.97815	113.42499
560.99872	118.875
561.01923	111.97497
561.03979	127.09997
561.06036	116.55713
561.08093	117.91666
561.1015	130.5
561.12207	151.49286
561.14264	199.60001
561.16315	236.39999
561.18371	305.35001
561.20428	372.875
561.22485	555.65002
561.24542	973.54999
561.26593	1324.85
561.2865	1457.1
561.30707	1256.6999
561.32764	710.75
561.3482	343.45001
561.36877	237.10001
561.38928	185.14999
561.40985	184.44998
561.43042	180.625
561.45099	211.29999
561.47156	230.64999
561.49206	254.69998
561.51263	347.54999
561.5332	459.20001
561.55377	533.54999
561.57434	502.85001
561.59485	356.20001
561.61542	212
561.63599	189.82999
561.65655	206.35001
561.67706	230.19998
561.69763	239
561.7182	231.25
561.73877	194.63748
561.75928	189.56665
561.77985	172
561.80041	183.94998
561.82098	167
561.84149	138.48334
561.86206	145.07999
561.88263	161.75
561.9032	187.25998
561.92371	230.44998
561.94427	297.29999
561.96484	362.39999
561.98541	382.45001
562.00592	356
562.02649	254.64999
562.04706	163.41666
562.06763	125.79999
562.08813	129.94998
562.1087	126.4375
562.12927	135.10001
562.14978	126.33331
562.17035	126.64999
562.19092	132
562.21149	158.02777
562.23199	156.19998
562.25256	131.58749
562.27313	106.84073
562.29364	105.14999
562.31421	100.89999
562.33478	114.46249
562.35528	104.75833
562.37585	92.5
562.39642	108.83331
562.41699	103.04999
562.4375	119.24072
562.45807	128.89999
562.47864	133.10001
562.49914	126.5
562.51971	128.35001
562.54028	105.92856
562.56079	114.79999
562.58136	124.84997
562.60193	120.21426
562.62244	135.89999
562.643	185.86249
562.66357	244.56348
562.68408	341.04999
562.70465	479.35001
562.72516	837.59997
562.74573	1257.4
562.7663	1527.1999
562.7868	1468.9
562.80737	947.84997
562.82794	473.45001
562.84845	252
562.86902	151.06876
562.88959	116
562.91009	106.29373
562.93066	104.69687
562.95117	108.93124
562.97174	106.85123
562.99231	94.5
563.01282	103.5
563.03339	125
563.05389	163.69998
563.07446	174.94998
563.09503	186.94998
563.11554	178
563.13611	202.99286
563.15662	192.72501
563.17718	159.79999
563.19775	122
563.21826	107.5
563.23883	103.61108
563.25934	100
563.27991	103
563.30048	137.53
563.32098	147
563.34155	165.59332
563.36206	174.04999
563.38263	127.79999
563.40314	111.56872
563.42371	113.34997
563.44427	122.125
563.46478	120.14999
563.48535	141.25998
563.50586	150.44284
563.52643	156.16
563.54694	184.60001
563.5675	206.10001
563.58801	258.14999
563.60858	291.54999
563.62909	270.10001
563.64966	190.04999
563.67017	151.63998
563.69073	138.36874
563.7113	170.14999
563.73181	215.5
563.75238	260.64999
563.77289	379.70001
563.79346	533.95001
563.81396	628.59997
563.83453	640.5
563.85504	505.95001
563.87561	332.54999
563.89612	287
563.91669	335.70001
563.93719	382.89999
563.95776	387.86874
563.97827	322.25
563.99884	228.66666
564.01935	201
564.03992	197.04999
564.06042	187.04999
564.08099	200.09283
564.1015	202.75
564.12207	215.29999
564.14258	210.29999
564.16308	191.54999
564.18365	185.5
564.20416	214.14999
564.22473	192.5
564.24524	211.29999
564.26581	195.83569
564.28631	150.16666
564.30688	133.97
564.32739	108.67499
564.34796	109.38888
564.36847	99
564.38898	102.32538
564.40954	115.29999
564.43005	110.7214
564.45062	125.51248
564.47113	157.10001
564.4917	190.88
564.51221	223.69
564.53271	340.14999
564.55328	447.89999
564.57379	541.25
564.59436	535.95001
564.61487	461.04999
564.63544	353.85001
564.65594	248.10001
564.67645	228.54999
564.69702	270.29999
564.71753	320.25
564.7381	333.04999
564.7586	295.79999
564.77911	207.04999
564.79968	164
564.82019	151.78332
564.84076	148.76428
564.86127	204.79999
564.88177	301.75
564.90234	441.25
564.92285	560.25
564.94336	746.15002
564.96393	904.20001
564.98444	967.40002
565.00494	927.95001
565.02551	667.20001
565.04602	358.06665
565.06659	227.54999
565.0871	155.35001
565.1076	119.93124
565.12817	121.94998
565.14868	99
565.16919	100.5
565.18976	114.39999
565.21027	117.02545
565.23077	112.88888
565.25134	109.69998
565.27185	99.5
565.29236	97
565.31293	115.31665
565.33343	114.02222
565.35394	126.54748
565.37451	128.75
565.39502	121.65997
565.41553	135.45428
565.4361	124.88122
565.4566	109.875
565.47711	107.33331
565.49762	134.29999
565.51819	165.28998
565.5387	178.98334
565.5592	187.59582
565.57977	163.5
565.60028	146.64999
565.62079	133.29999
565.64136	137.25
565.66186	150.98334
565.68237	183.11429
565.70288	218.10001
565.72345	261.70001
565.74396	314.55554
565.76446	401.38888
565.78497	482.14999
565.80554	509.45001
565.82605	408.45001
565.84656	258
565.86706	165.79999
565.88763	133.83331
565.90814	97
565.92865	92.020813
565.94916	91.5
565.96973	106.29999
565.99023	115.14999
566.01074	116.625
566.03125	104.5
566.05182	157.94998
566.07233	210.60001
566.09283	282.85001
566.11334	327.14999
566.13391	325.10715
566.15442	254.69998
566.17493	171.89999
566.19543	136.60001
566.21594	112.5
566.23651	119.79999
566.25702	110.01587
566.27753	115.41873
566.29803	103.69372
566.31854	112.2222
566.33911	115.75
566.35962	138.66666
566.38013	132
566.40063	165.14999
566.42114	140.60001
566.44171	135.96249
566.46222	126.25
566.48273	119.12997
566.50323	111
566.52374	101.82999
566.54425	124.39999
566.56482	111.04999
566.58533	126.34997
566.60583	122.54999
566.62634	125.94998
566.64685	108.5
566.66736	140.69998
566.68787	191.14999
566.70843	219.25
566.72894	213
566.74945	238.60001
566.76996	195.75
566.79047	139.85373
566.81097	127.44443
566.83148	114.41269
566.85205	105
566.87256	135.19998
566.89307	158.25
566.91357	175
566.93408	269.79999
566.95459	401.75
566.9751	498.60001
566.9956	562.70001
567.01617	575.84997
567.03668	730.79999
567.05719	1011.65
567.0777	1181.85
567.0982	1161.65
567.11871	788.70001
567.13922	420.75
567.15973	242.44998
567.18024	153.74286
567.20074	150.60001
567.22125	149.51666
567.24182	168.60001
567.26233	186.85001
567.28284	183.04999
567.30334	187.75
567.32385	138.38571
567.34436	120.84997
567.36487	111.9375
567.38537	115.82141
567.40588	112
567.42639	122.2222
567.4469	135.61111
567.46741	149.54999
567.48791	138.5
567.50842	154.2857
567.52893	180.39999
567.54944	198.375
567.56995	215.61249
567.59045	233.39999
567.61096	278.70001
567.63147	356.95001
567.65204	489.14999
567.67255	600
567.69305	617.29999
567.71356	511.95001
567.73407	381.95001
567.75458	331.95001
567.77508	305.5
567.79559	334.10001
567.8161	311.04999
567.83661	220.60001
567.85712	158.44998
567.87762	113.1875
567.89813	94
567.91864	99.884277
567.93915	104.59997
567.95965	99.649994
567.98016	83.349975
568.00067	90
568.02112	98.263885
568.04162	93.706329
568.06213	99.62857
568.08264	90.5
568.10315	106.04999
568.12366	107.52222
568.14416	108.51587
568.16467	107.52856
568.18518	112.88571
568.20569	122.79999
568.2262	116.34283
568.2467	115.31744
568.26721	132.11429
568.28772	127.38888
568.30823	129.83331
568.32873	141.2857
568.34924	132.89999
568.36975	117.2222
568.39026	122.5
568.41077	129.54999
568.43121	135.94998
568.45172	151.74063
568.47223	163.5
568.49274	235.69998
568.51324	322.35001
568.53375	438.79999
568.55426	589.75
568.57477	671.34997
568.59527	674.90002
568.61578	570.20001
568.63623	367.45001
568.65674	235.08331
568.67725	171.60535
568.69775	167.79999
568.71826	175.79999
568.73877	199.5
568.75928	211.27499
568.77978	214.93124
568.80029	183.44998
568.82074	147.61429
568.84125	137.88
568.86175	119.04166
568.88226	149.5
568.90277	154.73334
568.92328	189.19998
568.94379	233.44998
568.96423	332.64999
568.98474	421.04999
569.00525	457.95001
569.02576	413.79999
569.04626	255
569.06677	198.94998
569.08722	162.54999
569.10773	144.38888
569.12823	158.60001
569.14874	151.46942
569.16925	146
569.18976	162.69998
569.2102	142.75
569.23071	139.46249
569.25122	142.44165
569.27173	136.89999
569.29224	120.94711
569.31268	120.24374
569.33319	117.40872
569.3537	115.29166
569.37421	128.19998
569.39471	121.96875
569.41516	119.48886
569.43567	129.04999
569.45618	135.71109
569.47668	136.07141
569.49719	155.25998
569.51764	156.89999
569.53815	150.85001
569.55865	130
569.57916	111.25
569.59961	104.04999
569.62012	115.14999
569.64062	97
569.66113	123.06
569.68158	128.41998
569.70209	152.42499
569.72259	159
569.7431	207.29999
569.76355	241.2857
569.78406	335.29999
569.80456	416.5
569.82507	541.5
569.84552	783.40002
569.86603	1003.5
569.88653	1255
569.90704	1291.65
569.92749	1105.65
569.948	848.95001
569.9685	546.20001
569.98895	337.10001
570.00946	210.79999
570.02997	156.26666
570.05048	135.69998
570.07092	124
570.09143	148.38333
570.11194	149
570.13238	171.79999
570.15289	145.5
570.1734	152.89999
570.19385	160.9375
570.21435	189.64999
570.23486	190.29999
570.25531	253.64999
570.27582	269.60001
570.29632	268.27777
570.31677	322.25
570.33728	368.5
570.35779	469.39999
570.37823	749.59997
570.39874	1165.4
570.41925	1424.1999
570.4397	1458.75
570.4602	1050.85
570.48071	565.54999
570.50116	352.98334
570.52167	248.64999
570.54217	210.54999
570.56262	218.14999
570.58313	264.29999
570.60358	317.75
570.62408	341.10001
570.64459	321.75
570.66504	223.5
570.68555	216.94998
570.70605	214.61874
570.7265	218.19998
570.74701	201.29999
570.76746	179.375
570.78796	178.85001
570.80847	193.11429
570.82892	241.1857
570.84943	311.14999
570.86987	510.45001
570.89038	782.2583
570.91089	969.70001
570.93133	1003.9
570.95184	743.29999
570.97229	416.25
570.9928	257.64999
571.01324	190.35001
571.03375	149.5
571.05426	183.44998
571.07471	213.94998
571.09521	271.95001
571.11566	314.60001
571.13617	338.20001
571.15662	355.45001
571.17712	335.85001
571.19757	361.79999
571.21808	411.20001
571.23859	485.29999
571.25903	539.04999
571.27954	552.15002
571.29999	449.75
571.32049	318.14999
571.34094	227.75
571.36145	174.44998
571.3819	150.39999
571.4024	157.85001
571.42285	144.89999
571.44336	125.31427
571.46381	128.19998
571.48431	116
571.50476	162.10001
571.52527	198.29999
571.54571	240.97998
571.56622	274.70001
571.58667	275.64999
571.60718	210.39999
571.62762	140.5
571.64813	132.94998
571.66858	135.29999
571.68909	136.5325
571.70953	168.25
571.73004	206.64999
571.75049	238.79999
571.771	274.70001
571.79144	355.64999
571.81195	437.60001
571.8324	502.70001
571.85284	512.45001
571.87335	427.39999
571.8938	353.45001
571.91431	265.54999
571.93475	166.5
571.95526	138.08438
571.97571	113.43649
571.99621	137.60001
572.01666	133.27777
572.03711	155.38748
572.05762	153.85001
572.07806	140.77777
572.09857	129.54999
572.11902	115.19998
572.13953	103
572.15997	105.49997
572.18042	103
572.20093	95.5
572.22137	109.19998
572.24188	95.5
572.26233	113.57999
572.28277	122.84997
572.30328	129.38333
572.32373	119.94998
572.34424	152.75
572.36468	169
572.38513	184.89999
572.40564	193.75
572.42609	238.29999
572.44653	339.11429
572.46704	415.45001
572.48749	456.75
572.50799	383.60001
572.52844	252.89999
572.54889	152.5
572.5694	136.59259
572.58984	124.93332
572.61029	132.7037
572.6308	147.39999
572.65124	163.84
572.67169	212.07498
572.6922	272.10001
572.71265	337.60001
572.73309	351.29999
572.7536	454.29999
572.77405	614.45001
572.79449	806.29999
572.815	1232.85
572.83545	1422
572.85589	1386.25
572.8764	1080.9499
572.89685	604.90002
572.9173	360.14999
572.93774	300.04999
572.95825	265.70001
572.9787	245.14999
572.99914	190.25
573.01965	162.44
573.0401	166.86874
573.06055	196.14999
573.08105	232.2857
573.1015	267.35001
573.12195	251.79999
573.14239	187.19998
573.1629	131.38888
573.18335	113.04642
573.2038	104.90237
573.22424	99.049988
573.24475	93.5
573.2652	92
573.28564	99
573.30609	103.79999
573.3266	130.89999
573.34704	138.68332
573.36749	149.27499
573.38794	167.10001
573.40845	208.89999
573.42889	255.39999
573.44934	260.75
573.46979	291.14999
573.49029	219.54999
573.51074	175.64999
573.53119	139.89999
573.55163	117
573.57208	113.5
573.59259	119.00622
573.61304	92.099975
573.63348	93.5
573.65393	94.5
573.67438	111.14166
573.69488	130.38888
573.71533	140.13281
573.73578	139.5
573.75622	151.5
573.77667	182.65625
573.79718	252.5
573.81763	340.45001
573.83807	410.14999
573.85852	433.39999
573.87897	420.39999
573.89941	372.25
573.91992	353.70001
573.94037	338.25
573.96081	260.14999
573.98126	172.5
574.00171	126
574.02215	131.75714
574.0426	138.72
574.06311	141.51852
574.08356	158.75
574.104	199.44998
574.12445	230.44998
574.1449	282.25
574.16534	397.04999
574.18579	544.5
574.2063	614.54999
574.22674	627.70001
574.24719	518.5
574.26764	433.20001
574.28808	458.85001
574.30853	683.25
574.32898	1083.85
574.34943	1393.8
574.36987	1485.5
574.39032	1181
574.41083	707.84997
574.43127	418.54999
574.45172	259.44446
574.47217	209.14999
574.49261	199.29999
574.51306	230.64999
574.53351	262.70001
574.55395	264.82855
574.5744	267.39999
574.59485	257.10001
574.61529	297.45001
574.63574	392.35001
574.65619	615.79999
574.67663	811.90002
574.69714	916.40002
574.71759	840.95001
574.73804	560.45001
574.75848	374.35001
574.77893	303.29999
574.79938	325.5
574.81982	381.60001
574.84027	442.20001
574.86072	435.45001
574.88116	373.25
574.90161	304
574.92206	283.85001
574.9425	313.35001
574.96295	407
574.9834	597.54999
575.00384	745.04999
575.02429	820.5
575.04474	727.04999
575.06518	514.20001
575.08563	465.04999
575.10608	507.79999
575.12652	681.40002
575.14697	1180.85
575.16742	1769.1
575.18787	2110.75
575.20831	2102.8
575.22876	1422.35
575.24921	763.70001
575.26965	469.81665
575.2901	404.5
575.31055	502.5
575.33099	592.95001
575.35144	640.09997
575.37189	560.75
575.39227	348.10001
575.41272	242.69998
575.43317	184.10001
575.45361	206.54999
575.47406	259.45001
575.49451	308.10001
575.51495	341.54999
575.5354	342.17499
575.55585	287.45001
575.57629	270.25
575.59674	272.64999
575.61719	280.85001
575.63763	278.95001
575.65808	251.5
575.67847	239.35001
575.69891	213.75
575.71936	191.75
575.73981	146.14999
575.76025	130.44443
575.7807	144.78751
575.80115	158
575.82159	198.94998
575.84204	210.66998
575.86243	251.82498
575.88287	294.35001
575.90332	300.20001
575.92377	272.25
575.94421	201.75
575.96466	145
575.98511	161.39999
576.00555	186.94998
576.02594	226.10001
576.04639	243.39999
576.06683	244.29999
576.08728	198.5
576.10773	232.19998
576.12817	245.29999
576.14856	235.19998
576.16901	195.75
576.18945	154.04999
576.2099	133.61667
576.23035	121.42856
576.25079	129.33331
576.27118	120.39999
576.29162	122.19998
576.31207	131.01428
576.33252	138.94998
576.35297	146.84909
576.37335	162
576.3938	200.89999
576.41424	178.5
576.43469	190.14999
576.45514	174.04999
576.47552	175.54999
576.49597	158.86874
576.51642	147.7857
576.53686	143.4375
576.55731	167.29999
576.5777	198.14999
576.59814	244.10001
576.61859	268.5
576.63904	336.35001
576.65942	320.10001
576.67987	293.04999
576.70032	221.42856
576.72076	190.91251
576.74115	187.94443
576.7616	186.29999
576.78204	188.64999
576.80249	189.27777
576.82287	233.79999
576.84332	256.89999
576.86377	273.54999
576.88422	247.89529
576.9046	196.97501
576.92505	158.875
576.94549	147.5
576.96588	147
576.98633	185.79999
577.00677	197.35001
577.02722	240.75
577.04761	307.85001
577.06805	334.14999
577.0885	344.25
577.10889	271.39999
577.12933	208.19998
577.14978	175.64999
577.17017	195.75925
577.19061	249.64999
577.21106	311.70001
577.23144	350.75
577.25189	366.14999
577.27234	302.60001
577.29272	201.29999
577.31317	180.14999
577.33362	148.5
577.354	162.66666
577.37445	219.33609
577.3949	309
577.41528	485.14999
577.43573	672.84997
577.45618	793.79999
577.47656	792.45001
577.49701	729.29999
577.51746	707.20001
577.53784	725.20001
577.55829	668.70001
577.57867	480.64999
577.59912	291.54999
577.61957	191.60001
577.63995	149.86667
577.6604	130.19061
577.68079	129.8125
577.70123	142.29999
577.72168	172.60001
577.74206	258.20001
577.76251	310.04999
577.7829	319.35001
577.80334	261.50751
577.82379	222.85001
577.84418	182.75
577.86462	176.25998
577.88501	203.29999
577.90546	204.5
577.9259	265.85001
577.94629	263.90713
577.96673	304.85001
577.98712	305.39999
578.00757	282.85001
578.02795	284.10001
578.0484	274.70001
578.06879	306.04999
578.08923	414.85001
578.10968	514.40002
578.13006	562.09997
578.15051	552.70001
578.1709	427.5
578.19134	368.89999
578.21173	317.35001
578.23218	247.83331
578.25256	195.54999
578.27301	139.16666
578.29339	118.21426
578.31384	126.33331
578.33423	130.06665
578.35467	133.39062
578.37506	159.29999
578.39551	192.44998
578.41589	277.16666
578.43634	328.5
578.45673	451.5
578.47717	507
578.49756	506
578.518	417.5
578.53839	425.60001
578.55884	334.79999
578.57922	250.44998
578.59967	184.37857
578.62006	172.04999
578.6405	161.10001
578.66089	174.60001
578.68127	175.375
578.70172	181.8125
578.72211	233.5
578.74255	275
578.76294	357.79999
578.78339	513.29999
578.80377	683.54999
578.82422	792.15002
578.8446	789.15002
578.86499	623.54999
578.88544	500.5
578.90582	588.5
578.92627	888.54999
578.94665	1269
578.96704	1851.4499
578.98749	2292.3501
579.00787	2274.1499
579.02832	2021.65
579.04871	1267.9499
579.06909	636.25
579.08954	359.10001
579.10992	223.25
579.13037	160.59283
579.15076	137.5
579.17114	128.5
579.19159	122.13333
579.21197	129.04999
579.23242	126.19998
579.25281	125.47748
579.27319	125
579.29364	142.64999
579.31402	167.35001
579.33441	188.875
579.35486	282.20001
579.37524	402.25
579.39563	484.29999
579.41608	510.60001
579.43646	480.5
579.45685	424.20001
579.47729	495.64999
579.49768	593.45001
579.51807	648.40002
579.53851	615.84997
579.5589	503.39999
579.57928	404.79999
579.59973	330.95001
579.62012	253.08749
579.6405	211.125
579.66095	191.79999
579.68133	172.41247
579.70172	178.3125
579.72211	201.27777
579.74255	221.60001
579.76294	273.54999
579.78332	340.79999
579.80377	371.85001
